,Obser_rate,Obser_total,litter_rate,litter_total,lignin_rate,lignin_total,soil_rate,soil_total
4,0.050462224,0.201848898,0.042803479,0.171213917,0.118289505,0.47315802,0.007540456,0.030161822
11,0.037439562,0.463925832,0.032018814,0.395345612,0.070910964,0.969534769,0.005349838,0.067610685
25,0.026844142,0.839743818,0.022032917,0.703806453,0.050781192,1.680471461,0.004760443,0.134256894
39,0.0274299,1.223762424,0.021775609,1.008664976,0.042253453,2.272019801,0.005612038,0.212825428
53,0.022852365,1.543695533,0.017121136,1.248360881,0.031997546,2.719985439,0.005699231,0.292614666
67,0.022523196,1.859020276,0.017861224,1.498418016,0.028679474,3.12149807,0.004633293,0.357480761
81,0.021815724,2.164440405,0.016533692,1.729889704,0.027453702,3.5058499,0.005254578,0.431044851
95,0.025571308,2.522438713,0.020132042,2.011738295,0.026287539,3.87387544,0.005412978,0.506826542
109,0.027144893,2.902467216,0.02031727,2.296180075,0.024830356,4.22150042,0.006802793,0.60206564
123,0.033674899,3.373915802,0.025726189,2.656346723,0.027192336,4.602193124,0.007921518,0.712966886
137,0.040777368,3.944798955,0.031432798,3.0964059,0.026673789,4.975626175,0.009317896,0.843417429
151,0.042174537,4.535242476,0.030282967,3.520367438,0.02739854,5.35920574,0.011864172,1.009515831
179,0.036823208,5.566292291,0.025699868,4.239963753,0.019724188,5.911483004,0.011103615,1.320417055
207,0.037008598,6.602533038,0.024308696,4.920607229,0.017851411,6.411322508,0.012682051,1.675514487
235,0.033353921,7.536442816,0.021254466,5.515732276,0.015826482,6.854464001,0.012083628,2.013856075
263,0.034173122,8.493290236,0.02169406,6.123165955,0.016276062,7.310193751,0.012462786,2.362814087
291,0.029850086,9.32909264,0.018160738,6.631666631,0.012887545,7.671045024,0.01167646,2.689754964
319,0.037610162,10.38217717,0.025775722,7.353386841,0.01727893,8.154855057,0.011817161,3.020635469
347,0.038099003,11.44894924,0.027155076,8.113728978,0.017375372,8.641365471,0.010926551,3.3265789
375,0.03559884,12.44571677,0.025714202,8.833726624,0.015275941,9.069091824,0.009869363,3.602921056
403,0.024807814,13.14033558,0.015466135,9.26677841,0.011209145,9.382947879,0.00933047,3.864174219
431,0.032097957,14.03907836,0.022974442,9.910062781,0.015530503,9.817801973,0.009107984,4.11919778
459,0.025633767,14.75682385,0.017391579,10.397027,0.011631519,10.14348451,0.008230557,4.349653367
487,0.025177711,15.46179977,0.016708402,10.86486225,0.013092883,10.51008523,0.008456217,4.586427435
515,0.020551926,16.03725369,0.012747827,11.22180139,0.010182187,10.79518648,0.007793917,4.80465711
543,0.021468143,16.63836169,0.012693546,11.57722067,0.01029234,11.08337201,0.008764305,5.050057657
571,0.019261233,17.17767622,0.011415286,11.89684868,0.008787291,11.32941615,0.007837159,5.269498119
