,Obser_rate,Obser_total,litter_rate,litter_total,lignin_rate,lignin_total,soil_rate,soil_total
4,0.22821625,0.912864999,0.165504278,0.66201711,0.298290612,1.19316245,0.062413682,0.249654727
11,0.179309919,2.168034435,0.11817302,1.48922825,0.170827706,2.388956389,0.060966072,0.676417229
25,0.146533728,4.219506631,0.09097162,2.762830927,0.098196316,3.763704809,0.055463912,1.452911999
39,0.162093594,6.488816944,0.105290554,4.236898683,0.082034169,4.912183178,0.056721006,2.247006078
53,0.160966461,8.742347396,0.107212436,5.737872787,0.085253625,6.105733921,0.053668771,2.998368875
67,0.142961657,10.7438106,0.098287666,7.113900111,0.053408871,6.853458113,0.044620583,3.623057032
81,0.138350148,12.68071267,0.097720671,8.481989499,0.055464412,7.629959876,0.040574013,4.191093213
95,0.148450743,14.75902308,0.108550359,10.00169452,0.047120729,8.289650085,0.039853264,4.749038907
109,0.13181197,16.60439066,0.094205771,11.32057531,0.039595165,8.843982398,0.037566604,5.274971366
123,0.119272217,18.2742017,0.083281159,12.48651154,0.032691328,9.301660985,0.035958366,5.778388495
137,0.095071048,19.60519637,0.060804298,13.33777172,0.029484075,9.714438036,0.034237265,6.257710211
151,0.087850542,20.83510395,0.054222842,14.0968915,0.03013212,10.13628771,0.033597568,6.728076159
179,0.062399276,22.58228368,0.032390071,15.00381349,0.024988182,10.83595681,0.029984217,7.567634231
207,0.048075658,23.92840209,0.01976547,15.55724664,0.022981181,11.47942989,0.028287207,8.359676019
235,0.044231945,25.16689656,0.01606138,16.0069653,0.01939063,12.02236751,0.028151174,9.147908899
263,0.037097835,26.20563593,0.009094965,16.26162433,0.017690941,12.51771387,0.027985178,9.931493892
291,0.033728478,27.15003333,0.007826619,16.48076966,0.016925737,12.99163451,0.025884934,10.65627203
319,0.026432077,27.89013148,0.001296802,16.51708012,0.016566815,13.45550534,0.025118708,11.35959586
347,0.03249053,28.79986631,0.007224843,16.71937572,0.017397858,13.94264536,0.025248289,12.06654795
375,0.027302485,29.56433589,0.004038426,16.83245164,0.009738505,14.2153235,0.023254321,12.71766893
403,0.02591062,30.28983325,0.005325882,16.98157634,0.010114056,14.49851706,0.020574624,13.2937584
431,0.027420571,31.05760924,0.006973504,17.17683447,0.010249208,14.78549487,0.020436817,13.86598928
459,0.026897806,31.81074781,0.006506913,17.35902802,0.010776076,15.08722499,0.020380118,14.43663257
487,0.026897896,32.56388891,0.006626279,17.54456383,0.010331805,15.37651553,0.020261286,15.00394857
515,0.023312849,33.21664868,0.004072304,17.65858835,0.009575771,15.64463713,0.019230969,15.54241569
543,0.02395482,33.88738365,0.00471669,17.79065568,0.009702962,15.91632006,0.019228427,16.08081164
571,0.022586967,34.51981872,0.004889788,17.92756974,0.009076219,16.17045419,0.017688103,16.57607853
