,Obser_rate,Obser_total,litter_rate,litter_total,lignin_rate,lignin_total,soil_rate,soil_total
4,0.096564603,0.386258413,0.086505448,0.346021791,0.118429223,0.473716891,0.009940726,0.039762905
11,0.037599812,0.649457094,0.029118788,0.549853304,0.060598512,0.897906473,0.008420425,0.098705883
25,0.025540077,1.007018173,0.018482385,0.808606693,0.044425105,1.519857947,0.007013267,0.196891622
39,0.023671768,1.338422918,0.013210132,0.99354854,0.038985608,2.065656457,0.01042265,0.342808722
53,0.018889971,1.602882519,0.007988156,1.105382719,0.035153857,2.55781045,0.010866662,0.494941989
67,0.018110376,1.85642778,0.008735839,1.227684459,0.032912593,3.018586756,0.009341625,0.625724735
81,0.019019138,2.12269571,0.009239437,1.357036582,0.031426256,3.458554343,0.009748274,0.762200574
95,0.02086487,2.414803896,0.011728291,1.521232654,0.029245832,3.867995988,0.009107334,0.889703246
109,0.020168554,2.697163654,0.011053086,1.675975854,0.030246153,4.291442137,0.009085222,1.016896357
123,0.02403016,3.033585895,0.014102765,1.873414559,0.030052568,4.712178091,0.009897343,1.155459158
137,0.02742337,3.417513071,0.016571876,2.105420827,0.028892755,5.116676657,0.010822601,1.306975567
151,0.032267124,3.869252814,0.019056089,2.372206072,0.029069742,5.523653044,0.013181966,1.491523088
179,0.032372981,4.775696285,0.019215302,2.91023454,0.023734314,6.18821385,0.013133944,1.859273531
207,0.028932314,5.585801077,0.015511446,3.344555016,0.020825207,6.77131964,0.013400043,2.234474741
235,0.027595261,6.358468377,0.014635396,3.754346104,0.019561724,7.319047908,0.012940303,2.596803225
263,0.025668692,7.077191749,0.01236595,4.100592691,0.019297415,7.859375533,0.013283445,2.968739683
291,0.02486662,7.773457113,0.013209142,4.470448659,0.017788219,8.357445661,0.01163969,3.294651008
319,0.024439861,8.457773215,0.012594667,4.823099322,0.017804375,8.855968168,0.01182739,3.625817925
347,0.022182805,9.078891752,0.010708615,5.12294054,0.018466618,9.373033477,0.011455723,3.946578178
375,0.019932112,9.636990888,0.009864189,5.399137846,0.016458874,9.833881953,0.010051464,4.22801916
403,0.018565267,10.15681836,0.009142655,5.655132198,0.01548718,10.267523,0.009407124,4.491418635
431,0.018206345,10.66659601,0.009032954,5.908054913,0.015265515,10.69495742,0.009158125,4.747846135
459,0.018967978,11.19769938,0.010313021,6.196819506,0.013969452,11.08610207,0.008640987,4.989793768
487,0.019518407,11.74421476,0.010407991,6.488243242,0.014502461,11.49217098,0.009095914,5.244479346
515,0.019225983,12.2825423,0.0094103,6.751731631,0.013951108,11.88280199,0.009801733,5.518927862
543,0.015857147,12.72654242,0.007778322,6.969524643,0.013981952,12.27429665,0.008064844,5.744743482
571,0.01764622,13.22063658,0.009908916,7.246974294,0.013581925,12.65459055,0.007723722,5.961007698
