,Obser_rate,Obser_total,litter_rate,litter_total,lignin_rate,lignin_total,soil_rate,soil_total
4,0.10344891,0.41379564,0.089281591,0.357126362,0.113535042,0.45414017,0.014053784,0.056215137
11,0.0475682,0.746773038,0.037197255,0.617507145,0.062582736,0.892219325,0.010308362,0.128373674
25,0.02662127,1.119470823,0.016234629,0.844791951,0.032171214,1.342616322,0.01035447,0.273336255
39,0.025244151,1.47288894,0.013686623,1.03640468,0.029621338,1.757315055,0.011527906,0.434726945
53,0.022905138,1.793560872,0.012430532,1.210432122,0.030657826,2.186524613,0.010443949,0.580942225
67,0.016206252,2.020448405,0.007686699,1.318045903,0.022378788,2.499827648,0.008497175,0.699902674
81,0.015814545,2.241852031,0.007872245,1.428257339,0.021802678,2.805065143,0.007920497,0.810789627
95,0.016148725,2.467934179,0.008836636,1.551970238,0.021430289,3.10508919,0.007290659,0.912858851
109,0.018590946,2.728207426,0.011562744,1.713848655,0.021215367,3.402104326,0.007006987,1.010956666
123,0.020964128,3.02170522,0.013795075,1.906979699,0.021713607,3.706094829,0.00714734,1.111019426
137,0.020243158,3.305109431,0.012832907,2.086640392,0.021813498,4.011483808,0.007388438,1.214457555
151,0.021051375,3.599828676,0.014516579,2.289872498,0.022948193,4.33275851,0.006511848,1.30562342
179,0.019309152,4.140484937,0.013321133,2.662864224,0.021745502,4.941632579,0.005966274,1.472679081
207,0.02843158,4.936569187,0.022568077,3.294770379,0.026231276,5.676108295,0.005837272,1.6361227
235,0.026260423,5.671861032,0.020169166,3.859507036,0.031987241,6.571751048,0.006059269,1.805782245
263,0.029607564,6.500872834,0.023450865,4.516131247,0.025302426,7.280218977,0.006131397,1.977461368
291,0.019147195,7.036994289,0.01319919,4.885708564,0.01688051,7.752873257,0.005931124,2.143532852
319,0.018498433,7.55495042,0.012671888,5.240521428,0.018013697,8.257256781,0.005808532,2.306171735
347,0.018606383,8.075929153,0.012368921,5.586851226,0.019857802,8.813275244,0.006217604,2.480264652
375,0.019902378,8.633195748,0.014622948,5.996293766,0.024169422,9.490019068,0.005255261,2.627411963
403,0.017091775,9.111765442,0.012130253,6.335940847,0.023843784,10.15764502,0.004937678,2.765666951
431,0.0172213,9.593961853,0.012989582,6.699649137,0.022874068,10.79811892,0.004208844,2.883514597
459,0.015806289,10.03653794,0.012087969,7.038112256,0.025931792,11.5242091,0.003692388,2.986901473
487,0.019045816,10.56982079,0.015652055,7.476369789,0.030948713,12.39077305,0.003362812,3.081060223
515,0.015067949,10.99172336,0.012113911,7.815559285,0.036648018,13.41691756,0.002917391,3.162747162
543,0.017904553,11.49305084,0.014720877,8.227743831,0.043650661,14.63913607,0.003140025,3.250667869
571,0.017672091,11.98786939,0.014802877,8.642224385,0.042433952,15.82728674,0.00282678,3.329817714
