,Obser_rate,Obser_total,litter_rate,litter_total,lignin_rate,lignin_total,soil_rate,soil_total
4,0.150756898,0.603027593,0.074699463,0.298797853,0.114174264,0.456697055,0.075943261,0.303773043
11,0.139170704,1.577222524,0.064236568,0.748453829,0.111123106,1.234558796,0.074823013,0.827534136
25,0.123223284,3.302348498,0.064545366,1.652088952,0.079122672,2.342276209,0.058598795,1.64791727
39,0.120288636,4.986389401,0.059969617,2.491663585,0.055706939,3.122173357,0.060263312,2.491603643
53,0.128052119,6.779119061,0.059834513,3.329346769,0.050385807,3.827574655,0.06816722,3.445944718
67,0.11214046,8.349085505,0.054049821,4.086044265,0.044491496,4.450455606,0.058046148,4.258590784
81,0.119615717,10.02370554,0.06173188,4.950290585,0.045430622,5.086484314,0.057838406,5.068328473
95,0.104310592,11.48405383,0.053110888,5.69384302,0.035539328,5.584034906,0.051164164,5.784626773
109,0.101513745,12.90524626,0.04890187,6.378469196,0.036545211,6.095667863,0.05257533,6.520681395
123,0.095078868,14.23635041,0.045814887,7.01987761,0.035268986,6.58943367,0.049228712,7.209883365
137,0.078835081,15.34004154,0.039632372,7.574730818,0.034867505,7.077578742,0.039167841,7.758233141
151,0.082815589,16.49945979,0.042838051,8.174463532,0.034226096,7.556744091,0.039943312,8.31743951
179,0.070456929,18.47225379,0.030479609,9.02789257,0.030205554,8.402499601,0.039947114,9.435958715
207,0.061554567,20.19578166,0.024883577,9.72463272,0.032780153,9.320343875,0.03663821,10.4618286
235,0.063518174,21.97429054,0.024963374,10.42360719,0.034497707,10.28627968,0.038520303,11.54039707
263,0.065942642,23.82068452,0.027825404,11.2027185,0.037645131,11.34034335,0.038079593,12.60662568
291,0.063219515,25.59083095,0.028306471,11.99529969,0.039068333,12.43425668,0.034873976,13.583097
319,0.056393169,27.16983967,0.022779998,12.63313964,0.040040089,13.55537918,0.03357313,14.52314465
347,0.052436677,28.63806662,0.021594919,13.23779736,0.04241742,14.74306695,0.030799341,15.38552619
375,0.043934,29.86821862,0.018228859,13.74820541,0.040313817,15.87185383,0.025664827,16.10414136
403,0.044837355,31.12366455,0.021115142,14.33942939,0.043860708,17.09995364,0.023678352,16.76713521
431,0.036314388,32.14046741,0.013826704,14.72657709,0.044580095,18.3481963,0.022443104,17.39554212
459,0.034419854,33.10422332,0.013288498,15.09865505,0.047476552,19.67753975,0.021083879,17.98589073
487,0.037498268,34.15417481,0.015318058,15.52756068,0.045466811,20.95061045,0.022134742,18.60566352
515,0.035048578,35.13553501,0.014329119,15.928776,0.04445306,22.19529614,0.020675007,19.18456371
543,0.03414539,36.09160593,0.014099241,16.32355476,0.045439162,23.46759267,0.02000071,19.74458358
571,0.033894662,37.04065646,0.016242199,16.77833634,0.042910241,24.66907943,0.017609552,20.23765104
