,Obser_rate,Obser_total,litter_rate,litter_total,lignin_rate,lignin_total,soil_rate,soil_total
4,0.162866354,0.651465417,0.137528189,0.550112754,0.144357086,0.577428343,0.025193809,0.100775234
11,0.117848517,1.476405034,0.092569417,1.198098674,0.103330606,1.300742585,0.025175769,0.277005618
25,0.115700443,3.096211243,0.090395221,2.463631773,0.064065425,2.197658542,0.025241157,0.630381811
39,0.158339433,5.312963304,0.128129398,4.257443347,0.040493942,2.764573732,0.030169541,1.052755383
53,0.13034162,7.137745986,0.099971996,5.657051293,0.037925189,3.295526382,0.030331699,1.477399167
67,0.104056412,8.594535757,0.069411149,6.628807379,0.033257552,3.761132108,0.034612006,1.961967246
81,0.109375454,10.12579211,0.076277802,7.696696612,0.032112973,4.210713728,0.033065539,2.424884787
95,0.115338744,11.74053453,0.082445808,8.850937923,0.035326423,4.705283644,0.03285761,2.884891323
109,0.100409857,13.14627253,0.067348075,9.793810969,0.031715415,5.14929946,0.033030067,3.347312261
123,0.095085207,14.47746542,0.063970902,10.68940359,0.027897308,5.539861766,0.031086408,3.782521968
137,0.085739435,15.67781751,0.057279508,11.49131671,0.027600424,5.926267701,0.028432326,4.180574527
151,0.075320098,16.73229888,0.046822589,12.14683296,0.026531458,6.297708109,0.028470978,4.579168213
179,0.065356037,18.56226792,0.040956301,13.29360938,0.024263774,6.977093781,0.024375473,5.261681447
207,0.053866415,20.07052754,0.03105817,14.16323814,0.023608394,7.638128818,0.022784637,5.899651274
235,0.058855006,21.7184677,0.036597498,15.18796808,0.0235996,8.298917608,0.022233908,6.522200702
263,0.060879848,23.42310345,0.038834813,16.27534284,0.023656687,8.961304851,0.022021379,7.138799305
291,0.054738392,24.95577843,0.035223608,17.26160388,0.024640942,9.651251217,0.019490143,7.684523301
319,0.054171208,26.47257226,0.035186278,18.24681966,0.023162863,10.29981139,0.018961768,8.215452795
347,0.053791499,27.97873424,0.034143859,19.20284772,0.023092542,10.94640255,0.019624547,8.764940114
375,0.047565141,29.31055818,0.029362428,20.0249957,0.022056699,11.56399013,0.018180656,9.273998485
403,0.038403253,30.38584927,0.022975496,20.6683096,0.020916298,12.14964648,0.015406841,9.70539002
431,0.033109903,31.31292655,0.019095052,21.20297107,0.020056021,12.71121507,0.013994794,10.09724427
459,0.03153544,32.19591887,0.017612218,21.69611318,0.020774658,13.29290548,0.013902447,10.48651279
487,0.029574807,33.02401346,0.015637233,22.1339557,0.020396597,13.8640102,0.013917177,10.87619375
515,0.02381283,33.6907727,0.011709901,22.46183293,0.017734432,14.36057431,0.012085194,11.21457919
543,0.023333481,34.34411017,0.010621539,22.75923603,0.016920835,14.83435768,0.012695021,11.57003978
571,0.020535523,34.91910481,0.00951433,23.02563727,0.015202905,15.26003902,0.01100599,11.87820751
