,Obser_rate,Obser_total,litter_rate,litter_total,lignin_rate,lignin_total,soil_rate,soil_total
4,0.10705258,0.428210322,0.090038352,0.360153407,0.142187819,0.568751275,0.016872041,0.067488163
11,0.064320358,0.878452829,0.050252662,0.711922042,0.120569827,1.412740066,0.013947126,0.165118047
25,0.038007036,1.410551327,0.0255267,1.06929584,0.078710991,2.514693944,0.012401625,0.338740792
39,0.038466068,1.949076283,0.025587209,1.42751677,0.069267057,3.484432745,0.012809592,0.51807508
53,0.043092701,2.552374103,0.030159137,1.849744694,0.063977463,4.380117234,0.012869587,0.698249292
67,0.045935145,3.195466139,0.031944703,2.296970536,0.054593661,5.144428485,0.013935849,0.893351175
81,0.047133718,3.855338194,0.033241844,2.762356352,0.059394322,5.975948994,0.01383248,1.087005893
95,0.04764337,4.522345369,0.034802719,3.249594425,0.066059682,6.900784535,0.012774591,1.26585016
109,0.047536767,5.187860105,0.036075581,3.754652558,0.084288589,8.080824785,0.011376897,1.425126721
123,0.058713687,6.009851723,0.04873292,4.436913438,0.110430158,9.626846991,0.009870337,1.563311438
137,0.067397041,6.953410302,0.057761265,5.245571148,0.147476483,11.69151775,0.0094883,1.696147636
151,0.069953106,7.932753788,0.060798453,6.096749486,0.151794584,13.81664193,0.009002859,1.82218766
179,0.059443212,9.597163731,0.050633318,7.514482397,0.127126076,17.37617205,0.008682768,2.065305161
207,0.05760364,11.21006566,0.048959811,8.885357097,0.117089794,20.65468628,0.00852674,2.304053876
235,0.06009646,12.89276653,0.051757276,10.33456082,0.127837631,24.23413996,0.008211346,2.533971574
263,0.051047718,14.32210264,0.042561438,11.5262811,0.135160645,28.018638,0.008351119,2.767802905
291,0.052894585,15.80315101,0.044863667,12.78246378,0.128664254,31.62123713,0.007902253,2.989065993
319,0.047336218,17.12856513,0.039503271,13.88855537,0.113719983,34.80539665,0.007719227,3.205204363
347,0.040124381,18.2520478,0.032093472,14.78717259,0.107567485,37.81728623,0.007923342,3.427057926
375,0.037147901,19.29218901,0.029817495,15.62206245,0.084540557,40.18442182,0.007245865,3.629942142
403,0.025472324,20.00541409,0.019154894,16.1583995,0.065739459,42.02512668,0.00625169,3.804989468
431,0.024576476,20.6935554,0.01823631,16.66901617,0.066987602,43.90077953,0.006273178,3.980638458
459,0.020238619,21.26023674,0.013940946,17.05936264,0.066435573,45.76097557,0.006231238,4.155113118
487,0.020482682,21.83375184,0.014166869,17.45603497,0.061017872,47.46947599,0.006254795,4.330247392
515,0.019354009,22.37566409,0.013905194,17.8453804,0.055088168,49.0119447,0.005393727,4.481271738
543,0.019479202,22.92108175,0.013743837,18.23020784,0.055859796,50.57601898,0.005679505,4.640297888
571,0.017405855,23.40844569,0.01234947,18.57599302,0.050551755,51.99146812,0.005005833,4.780461205
