,Obser_rate,Obser_total,litter_rate,litter_total,lignin_rate,lignin_total,soil_rate,soil_total
4,0.146326091,0.585304365,0.12863963,0.514558522,0.079882751,0.319531005,0.017606578,0.070426312
11,0.151623833,1.646671196,0.13461454,1.456860301,0.070173871,0.810748099,0.016939119,0.189000147
25,0.173508027,4.075783574,0.158446045,3.675104935,0.049597471,1.5051127,0.015012384,0.399173526
39,0.141115198,6.051396351,0.118955781,5.340485868,0.032931879,1.966159004,0.022126486,0.708944324
53,0.135947838,7.954666083,0.109567043,6.874424472,0.026311141,2.334514976,0.026354484,1.077907096
67,0.112040346,9.523230921,0.088361056,8.111479253,0.021792576,2.639611041,0.023657497,1.409112058
81,0.104769331,10.99000156,0.080348799,9.236362436,0.019202111,2.90844059,0.02440133,1.75073068
95,0.090804598,12.26126593,0.067150362,10.1764675,0.01851153,3.167602014,0.023635725,2.081630825
109,0.074597152,13.30562605,0.050637042,10.88538609,0.016803271,3.402847812,0.023943306,2.41683711
123,0.073886619,14.34003871,0.051537932,11.60691713,0.016281092,3.630783094,0.022332406,2.729490795
137,0.070522259,15.32735033,0.047958861,12.27834119,0.015851112,3.852698668,0.022547546,3.045156446
151,0.072960706,16.34880022,0.050326667,12.98291453,0.015418628,4.068559466,0.02261862,3.361817129
179,0.063193629,18.11822182,0.043719842,14.20707011,0.014873875,4.48502796,0.019458913,3.906666682
207,0.051118107,19.54952883,0.03304813,15.13241776,0.015271107,4.912618968,0.018054706,4.412198445
235,0.056082995,21.11985268,0.038843982,16.22004926,0.016068484,5.362536512,0.017222944,4.894440887
263,0.04881868,22.48677572,0.031905967,17.11341633,0.016760513,5.831830874,0.016895953,5.367527558
291,0.043032833,23.69169504,0.028079948,17.89965487,0.017686148,6.327043025,0.014935199,5.785713127
319,0.044105571,24.92665102,0.029009211,18.71191278,0.017618575,6.820363122,0.015078741,6.207917876
347,0.04076768,26.06814605,0.026095399,19.44258394,0.021673947,7.427233638,0.014650607,6.618134871
375,0.03556093,27.06385208,0.021769065,20.05211776,0.019299823,7.967628688,0.013772565,7.003766688
403,0.030776114,27.92558327,0.0191273,20.58768215,0.018254563,8.478756449,0.01163056,7.329422361
431,0.029549336,28.75296467,0.018006334,21.09185951,0.017299111,8.963131548,0.011525702,7.652142029
459,0.028346657,29.54667108,0.01735854,21.57789863,0.017431699,9.451219125,0.010970686,7.959321226
487,0.025793923,30.26890093,0.014759656,21.991169,0.015983348,9.898752877,0.011018284,8.267833177
515,0.02195405,30.88361433,0.012643502,22.34518707,0.015238426,10.32542879,0.009295309,8.528101829
543,0.022410473,31.51110757,0.012001668,22.68123377,0.014715184,10.73745394,0.01039409,8.81913634
571,0.018285239,32.02309425,0.009836528,22.95665657,0.013865099,11.12567672,0.008434845,9.055312007
