,Obser_rate,Obser_total,litter_rate,litter_total,lignin_rate,lignin_total,soil_rate,soil_total
4,0.112281047,0.449124189,0.057289548,0.22915819,0.122405023,0.489620093,0.054869095,0.219476379
11,0.080558019,1.013030324,0.035279884,0.476117381,0.083290268,1.07265197,0.045194845,0.535840291
25,0.074132866,2.050890453,0.032559717,0.93195342,0.062408987,1.946377791,0.04151074,1.116990655
39,0.078176376,3.145359718,0.033156505,1.396144484,0.052743033,2.684780258,0.044967128,1.746530453
53,0.100145539,4.547397259,0.049305571,2.086422475,0.049929018,3.383786503,0.050790039,2.457590998
67,0.090584191,5.815575939,0.046112224,2.731993607,0.03939336,3.93529355,0.044432574,3.079647038
81,0.101684544,7.239159562,0.051356089,3.450978852,0.036315206,4.443706431,0.05029214,3.783737004
95,0.088750919,8.481672423,0.047922359,4.121891884,0.030078785,4.864809427,0.04079848,4.354915729
109,0.089704934,9.737541505,0.04344618,4.730138407,0.027039326,5.243359994,0.046231715,5.002159738
123,0.087163169,10.95782587,0.04290353,5.330787826,0.025996469,5.607310561,0.044233642,5.62143073
137,0.084585672,12.14202528,0.044241628,5.950170618,0.02477383,5.954144181,0.040319271,6.18590052
151,0.087623958,13.36876069,0.047738991,6.618516489,0.023990786,6.290015191,0.039860976,6.743954186
179,0.073677759,15.43173793,0.039855512,7.734470834,0.022147417,6.910142853,0.033800099,7.690356952
207,0.065471821,17.26494892,0.035787124,8.736510294,0.021838656,7.521625211,0.029662859,8.520917002
235,0.06245417,19.01366568,0.035113706,9.719694066,0.020948368,8.108179513,0.027319516,9.285863439
263,0.056758856,20.60291365,0.032758894,10.63694309,0.021091992,8.698755276,0.02397887,9.957271803
291,0.049602435,21.99178183,0.029343524,11.45856178,0.021737263,9.307398636,0.020237173,10.52391266
319,0.046888401,23.30465705,0.027886124,12.23937324,0.022008352,9.923632482,0.018980269,11.05536018
347,0.044263501,24.54403507,0.025695544,12.95884847,0.022965572,10.56666849,0.018544991,11.57461992
375,0.03971729,25.65611919,0.024084129,13.63320409,0.021290951,11.16281511,0.01561187,12.01175229
403,0.035688549,26.65539857,0.021081058,14.22347371,0.022453591,11.79151567,0.014585038,12.42013335
431,0.030689008,27.51469078,0.017483038,14.71299879,0.022623235,12.42496626,0.013183346,12.78926703
459,0.022525252,28.14539785,0.010351018,15.00282729,0.024658726,13.11541058,0.012149576,13.12945515
487,0.026578942,28.88960822,0.014473964,15.40809828,0.024222734,13.79364714,0.012080755,13.4677163
515,0.025026919,29.59036194,0.013925114,15.79800148,0.024278271,14.47343872,0.011077526,13.77788702
543,0.018380692,30.10502131,0.008652175,16.04026239,0.025285652,15.18143699,0.009703231,14.04957749
571,0.018614883,30.62623803,0.00980081,16.31468508,0.025231852,15.88792886,0.008788841,14.29566502
