,Obser_rate,Obser_total,litter_rate,litter_total,lignin_rate,lignin_total,soil_rate,soil_total
4,0.047289575,0.1891583,0.035085141,0.140340564,0.097753902,0.391015609,0.01210668,0.04842672
11,0.035747439,0.439390376,0.025342965,0.317741322,0.069466714,0.877282604,0.010335007,0.120771771
25,0.035492489,0.936285226,0.024888587,0.666181535,0.046819416,1.532754425,0.010557083,0.268570936
39,0.027178345,1.316782051,0.019032594,0.932637846,0.045004923,2.162823354,0.008100746,0.381981381
53,0.033189101,1.781429469,0.023945002,1.267867868,0.037138045,2.682755981,0.009206962,0.510878845
67,0.029287017,2.191447712,0.018505413,1.52694365,0.032942172,3.14394639,0.010748662,0.661360116
81,0.035105258,2.682921318,0.023846189,1.860790301,0.036049292,3.648636478,0.011223019,0.818482381
95,0.035592358,3.181214333,0.025615753,2.219410838,0.02985301,4.066578612,0.009946753,0.957736916
109,0.038112313,3.714786708,0.027969283,2.610980806,0.028372641,4.463795582,0.010114656,1.099342106
123,0.035550537,4.212494227,0.025890059,2.973441636,0.026114568,4.829399534,0.009634363,1.234223191
137,0.036391625,4.721976979,0.027120919,3.353134506,0.022551544,5.14512115,0.009248154,1.363697352
151,0.031601586,5.164399189,0.021693805,3.656847773,0.020518925,5.432386094,0.009887263,1.50211903
179,0.029816895,5.999272261,0.022013652,4.273230039,0.017630866,5.926050337,0.007785612,1.720116171
207,0.029249805,6.8182668,0.020813383,4.856004759,0.017042125,6.403229833,0.00841938,1.955858812
235,0.028375153,7.612771093,0.019725755,5.408325891,0.018730099,6.927672608,0.008630668,2.197517529
263,0.02548728,8.326414943,0.016792719,5.878522011,0.021017044,7.51614985,0.008673545,2.440376782
291,0.029395856,9.149498898,0.021126806,6.470072569,0.023267492,8.167639633,0.008245782,2.671258689
319,0.027616871,9.922771299,0.018865419,6.998304311,0.023773816,8.833306492,0.008727678,2.915633682
347,0.030319028,10.77170407,0.021563073,7.602070355,0.026247921,9.568248289,0.008729707,3.160065469
375,0.026956071,11.52647405,0.019214976,8.140089692,0.02391706,10.23792597,0.007717177,3.37614643
403,0.026112063,12.25761182,0.01876549,8.665523401,0.027141672,10.99789278,0.007319432,3.581090527
431,0.021052003,12.84706791,0.014227018,9.063879904,0.024800959,11.69231965,0.006800184,3.771495686
459,0.024771273,13.54066356,0.018324161,9.576956406,0.026949127,12.4468952,0.006420163,3.951260262
487,0.027637849,14.31452333,0.020985283,10.16454433,0.022897814,13.08803399,0.006629668,4.136890963
515,0.024944056,15.01295688,0.018706588,10.68832879,0.027025495,13.84474785,0.006210442,4.310783351
543,0.022069118,15.63089218,0.016199913,11.14192635,0.023532739,14.50366455,0.005845672,4.474462162
571,0.023315337,16.28372162,0.017745977,11.63881372,0.024413237,15.18723518,0.005544946,4.629720659
