,Obser_rate,Obser_total,litter_rate,litter_total,lignin_rate,lignin_total,soil_rate,soil_total
4,0.097069733,0.388278934,0.085086556,0.340346226,0.081330291,0.325321165,0.011901847,0.047607387
11,0.040923505,0.674743472,0.031472301,0.56065233,0.065773698,0.785737048,0.009385431,0.113305404
25,0.024065881,1.011665803,0.015014278,0.77085222,0.041350978,1.364650737,0.009010252,0.239448932
39,0.021074623,1.306710525,0.012610019,0.947392482,0.036521093,1.875946045,0.008428083,0.357442097
53,0.025088803,1.657953767,0.016320795,1.175883618,0.037094202,2.395264877,0.008730913,0.479674884
67,0.028914768,2.062760518,0.019998415,1.455861426,0.03490662,2.88395755,0.008881446,0.604015135
81,0.030607914,2.491271309,0.022219804,1.766938688,0.032715782,3.341978494,0.008355393,0.720990642
95,0.030563975,2.919166965,0.022531641,2.082381669,0.030082226,3.763129664,0.008002252,0.833022166
109,0.027647443,3.30623117,0.020227678,2.365569158,0.025479286,4.119839675,0.007394286,0.936542172
123,0.025700122,3.666032882,0.018503707,2.624621051,0.023902211,4.454470629,0.007172513,1.03695736
137,0.024229263,4.005242562,0.017436995,2.868738984,0.021631285,4.757308615,0.006770636,1.131746269
151,0.024310456,4.345588943,0.017658333,3.115955648,0.021252138,5.054838541,0.006630871,1.224578457
179,0.020099305,4.908369481,0.0143896,3.518864458,0.019836494,5.610260381,0.005689868,1.383894762
207,0.01859916,5.429145967,0.012974899,3.882161644,0.018526179,6.12899339,0.005605735,1.54085533
235,0.019267479,5.968635385,0.013713698,4.266145184,0.017357337,6.61499883,0.005536424,1.695875202
263,0.019832704,6.523951101,0.013905171,4.655489962,0.017804307,7.113519427,0.005909729,1.86134762
291,0.017597296,7.016675396,0.012298795,4.999856217,0.016334767,7.570892915,0.005282167,2.009248287
319,0.015849824,7.460470462,0.010642128,5.297835787,0.01690216,8.0441534,0.005190794,2.154590522
347,0.020015001,8.020890502,0.014250936,5.69686199,0.017358477,8.530190746,0.005746707,2.315498322
375,0.01911767,8.556185273,0.01401314,6.089229912,0.015341743,8.959759552,0.005089189,2.457995601
403,0.017217792,9.038283452,0.012437168,6.437470609,0.013690359,9.343089618,0.004766934,2.591469753
431,0.016266706,9.49375123,0.011617345,6.76275627,0.012652977,9.697372974,0.004636708,2.721297587
459,0.015702846,9.933430923,0.011265536,7.07819128,0.012680294,10.05242119,0.00442463,2.845187221
487,0.017036615,10.41045614,0.012504113,7.428306455,0.012584968,10.4048003,0.004519916,2.971744881
515,0.014702639,10.82213004,0.010760837,7.729609885,0.011658795,10.73124655,0.003930144,3.081788904
543,0.016806036,11.29269903,0.012243835,8.072437251,0.012420558,11.07902218,0.004549781,3.209182759
571,0.015069707,11.71465083,0.011251999,8.38749321,0.011713431,11.40699825,0.003805995,3.315750623
