,Obser_rate,Obser_total,litter_rate,litter_total,lignin_rate,lignin_total,soil_rate,soil_total
4,0.124203235,0.496812942,0.108026394,0.432105575,0.137695309,0.550781237,0.016039146,0.064156586
11,0.058571555,0.906813826,0.044956721,0.746802622,0.099699053,1.248674611,0.013515135,0.158762529
25,0.039840912,1.464586594,0.025898832,1.109386275,0.063010919,2.130827475,0.013879069,0.353069491
39,0.038289998,2.000646571,0.025341822,1.464171786,0.055565811,2.908748827,0.01289261,0.533566036
53,0.042675665,2.598105881,0.029821316,1.881670204,0.053873967,3.662984364,0.012800475,0.712772693
67,0.040482505,3.164860957,0.028962824,2.287149741,0.046548179,4.314658874,0.011473133,0.873396557
81,0.045254475,3.798423611,0.033912971,2.761931333,0.046355827,4.963640459,0.011295149,1.031528638
95,0.043109255,4.401953181,0.032631617,3.218773976,0.041639759,5.546597084,0.010435998,1.177632608
109,0.042754266,5.000512902,0.032739758,3.677130584,0.038691335,6.088275771,0.009975817,1.317294042
123,0.042283951,5.592488219,0.032326404,4.12970024,0.029367184,6.499416349,0.00992818,1.456288562
137,0.040994044,6.166404833,0.031124003,4.565436278,0.025505595,6.856494684,0.009844536,1.59411206
151,0.042016604,6.754637289,0.032270554,5.017224028,0.026492006,7.227382766,0.009719558,1.730185878
179,0.036672423,7.781465144,0.02869379,5.820650148,0.025576751,7.94353179,0.007953057,1.952871464
207,0.036084168,8.79182185,0.028320377,6.613620693,0.033502887,8.881612629,0.007730289,2.169319545
235,0.040136195,9.915635315,0.032830928,7.532886678,0.042947953,10.0841553,0.007262319,2.372664481
263,0.044782215,11.16953733,0.037268118,8.576393993,0.051717393,11.5322423,0.007462379,2.581611091
291,0.041767499,12.33902731,0.034962416,9.555341635,0.051690811,12.97958502,0.006753393,2.770706089
319,0.043355523,13.55298196,0.03650709,10.57754014,0.051002976,14.40766836,0.006797431,2.961034144
347,0.041527244,14.7157448,0.034184627,11.53470969,0.0556724,15.96649557,0.007286945,3.165068617
375,0.04221564,15.89778272,0.035834222,12.53806791,0.052196077,17.42798572,0.006329221,3.342286818
403,0.038348339,16.97153621,0.032894237,13.45910656,0.04930433,18.80850697,0.005404797,3.493621142
431,0.035542504,17.96672631,0.030516766,14.31357601,0.04827377,20.16017253,0.004977464,3.632990121
459,0.034164964,18.92334529,0.029196511,15.13107833,0.053278069,21.65195846,0.004915174,3.770614996
487,0.033461725,19.8602736,0.028504897,15.92921546,0.05571358,23.2119387,0.004901114,3.907846201
515,0.030604384,20.71719634,0.026021843,16.65782705,0.060078317,24.89413157,0.004522463,4.034475154
543,0.028262608,21.50854936,0.023416047,17.31347637,0.058366227,26.52838593,0.004788195,4.168544607
571,0.024702156,22.20020971,0.02036572,17.88371654,0.062539477,28.27949128,0.004273896,4.288213683
