,Obser_rate,Obser_total,litter_rate,litter_total,lignin_rate,lignin_total,soil_rate,soil_total
4,0.136660684,0.546642737,0.054925862,0.219703448,0.144735848,0.578943391,0.081590086,0.326360346
11,0.114026979,1.344831591,0.035103181,0.465425712,0.086322845,1.183203303,0.078837476,0.878222675
25,0.108228289,2.860027636,0.028962037,0.870894234,0.054805283,1.950477267,0.079211446,1.987182924
39,0.11681038,4.495372951,0.031236393,1.308203738,0.051155948,2.666660536,0.085522831,3.184502552
53,0.128698268,6.297148707,0.040637548,1.877129409,0.044736151,3.292966655,0.088015984,4.416726332
67,0.109227851,7.82633862,0.035483142,2.37389339,0.042516356,3.888195632,0.073702193,5.448557034
81,0.123426542,9.554310209,0.049196585,3.062645583,0.040964043,4.461692234,0.074188993,6.487202934
95,0.116155392,11.1804857,0.044188955,3.681290951,0.036239679,4.969047745,0.071930198,7.494225704
109,0.117737698,12.82881348,0.047596499,4.347641938,0.033610859,5.439599772,0.070107588,8.475731937
123,0.121079319,14.52392394,0.050956385,5.06103133,0.031566679,5.881533272,0.070091367,9.457011074
137,0.11341899,16.11178979,0.045639068,5.69997828,0.031639824,6.324490803,0.067748282,10.40548702
151,0.113477177,17.70047027,0.044853667,6.327929619,0.030866777,6.756625681,0.068592643,11.36578403
179,0.099863036,20.49663528,0.035606307,7.324906215,0.022420499,7.384399646,0.064234309,13.16434467
207,0.100959164,23.32349188,0.038582304,8.405210734,0.023150438,8.032611905,0.062353709,14.91024853
235,0.097267946,26.04699437,0.035078372,9.387405142,0.02393875,8.702896911,0.062165636,16.65088633
263,0.100303825,28.85550146,0.036997209,10.42332699,0.023191626,9.352262438,0.063283424,18.42282221
291,0.093079371,31.46172385,0.032481545,11.33281025,0.02370622,10.01603659,0.06057412,20.11889756
319,0.091538934,34.02481399,0.030801532,12.19525314,0.023868722,10.68436082,0.060713533,21.81887649
347,0.083466365,36.36187222,0.021179478,12.78827852,0.025343281,11.39397268,0.062261544,23.56219973
375,0.069318415,38.30278783,0.013161882,13.15681122,0.024462353,12.07891857,0.05613207,25.1338977
403,0.07497417,40.4020646,0.018844428,13.6844552,0.023381513,12.73360093,0.05610636,26.70487579
431,0.065864305,42.24626512,0.010538186,13.97952442,0.023616879,13.39487354,0.055302502,28.25334583
459,0.070031561,44.20714882,0.01806155,14.48524781,0.023213928,14.04486352,0.051946797,29.70785615
487,0.063632104,45.98884774,0.012146513,14.82535017,0.02443201,14.72895981,0.051461159,31.14876861
515,0.058619755,47.63020089,0.010997626,15.13328369,0.025278849,15.43676759,0.047596851,32.48148044
543,0.055962855,49.19716084,0.011288164,15.44935228,0.027219136,16.1989034,0.044647472,33.73160966
571,0.055003745,50.73726571,0.011898849,15.78252006,0.028870259,17.00727065,0.043076026,34.93773838
