,Obser_rate,Obser_total,litter_rate,litter_total,lignin_rate,lignin_total,soil_rate,soil_total
4,0.112761979,0.451047917,0.087626265,0.350505059,0.145219326,0.580877304,0.024990495,0.099961981
11,0.082049254,1.025392692,0.060738932,0.775677585,0.079457876,1.137082436,0.021230863,0.248578025
25,0.049412452,1.717167015,0.031487803,1.216506826,0.055249777,1.910579308,0.017869399,0.49874961
39,0.048183424,2.391734949,0.030128464,1.638305328,0.042911841,2.51134508,0.018012048,0.750918275
53,0.06706271,3.330612892,0.048725681,2.320464866,0.044730536,3.137572588,0.018292298,1.007010453
67,0.06397165,4.226215998,0.047138978,2.980410562,0.038117557,3.671218386,0.016794555,1.242134218
81,0.064815039,5.13362654,0.049269579,3.67018467,0.032865083,4.131329546,0.015512594,1.45931054
95,0.054025774,5.889987377,0.041365648,4.249303742,0.033347642,4.59819653,0.012626779,1.636085439
109,0.045113431,6.521575405,0.033276039,4.715168293,0.031728145,5.042390564,0.011805663,1.801364721
123,0.043527743,7.130963812,0.032387152,5.168588422,0.031747834,5.48686024,0.011108843,1.95688853
137,0.042133607,7.720834313,0.031203685,5.605440006,0.030862058,5.918929054,0.010899061,2.109475378
151,0.047416026,8.384658675,0.036818878,6.120904297,0.031044721,6.353555143,0.010566103,2.257400823
179,0.045273354,9.652312579,0.035781489,7.122785982,0.029707673,7.185369991,0.009462157,2.522341227
207,0.043541975,10.87148787,0.034658304,8.093218503,0.033933125,8.135497484,0.008849737,2.770133871
235,0.051529629,12.31431748,0.042426781,9.281168382,0.037148628,9.175659069,0.009065699,3.023973442
263,0.04974161,13.70708255,0.040376063,10.41169814,0.037315838,10.22050253,0.009328231,3.285163912
291,0.048745399,15.07195372,0.039595297,11.52036645,0.045294546,11.48874983,0.009104807,3.54009852
319,0.053982536,16.58346472,0.045148652,12.78452871,0.053950624,12.99936732,0.008779933,3.785936648
347,0.050996767,18.01137419,0.042053731,13.96203316,0.072475391,15.02867826,0.008870561,4.034312347
375,0.047169817,19.33212905,0.03933106,15.06330285,0.084149138,17.38485414,0.007754607,4.251441348
403,0.04373535,20.55671884,0.037053416,16.1007985,0.08923098,19.88332158,0.006592702,4.436037014
431,0.035782062,21.55861656,0.029566496,16.92866038,0.0888266,22.37046637,0.006126739,4.607585718
459,0.032760097,22.47589929,0.026830643,17.67991839,0.066948382,24.24502107,0.005862506,4.771735876
487,0.026973082,23.23114559,0.020562685,18.25567358,0.049569144,25.6329571,0.006360828,4.949839052
515,0.022061414,23.84886518,0.016873125,18.72812109,0.038082642,26.69927108,0.005150206,5.094044818
543,0.019861517,24.40498767,0.014704238,19.13983977,0.035420573,27.69104712,0.005121858,5.237456854
571,0.015264016,24.83238011,0.010880418,19.44449147,0.03299131,28.61480381,0.004350606,5.359273829
