,Obser_rate,Obser_total,litter_rate,litter_total,lignin_rate,lignin_total,soil_rate,soil_total
4,0.11788582,0.471543281,0.103175587,0.412702347,0.073285658,0.293142631,0.014636948,0.058547792
11,0.067680747,0.945308512,0.054745808,0.795923004,0.07625102,0.826899775,0.012858688,0.148558608
25,0.050583881,1.653482846,0.038418001,1.333775016,0.066994845,1.764827611,0.012098885,0.317943002
39,0.043207561,2.258388696,0.029741075,1.750150073,0.04559383,2.403141229,0.013420891,0.505835482
53,0.043753461,2.870937148,0.030500451,2.177156391,0.036567716,2.915089247,0.013216442,0.690865669
67,0.042168515,3.461296364,0.030330609,2.601784919,0.031129069,3.35089621,0.011806777,0.856160548
81,0.038665201,4.002609175,0.027392511,2.985280076,0.028477464,3.74958071,0.011244212,1.013579518
95,0.03713073,4.522439393,0.027051567,3.364002021,0.028126814,4.143356106,0.010051036,1.154294016
109,0.033675805,4.993900666,0.024392309,3.70549434,0.027625456,4.530112489,0.009255871,1.283876214
123,0.03269578,5.451641588,0.022789279,4.024544243,0.027056445,4.908902714,0.009879445,1.422188442
137,0.032113681,5.901233126,0.0217552,4.329117042,0.026081356,5.274041697,0.0103324,1.566842042
151,0.029745548,6.317670802,0.020733563,4.61938692,0.025387713,5.629469675,0.008986598,1.692654413
179,0.027001813,7.073721579,0.019021126,5.151978442,0.02151997,6.232028828,0.007959168,1.915511108
207,0.025701324,7.793358664,0.017746129,5.648870054,0.019894427,6.789072794,0.007935301,2.137699536
235,0.024386152,8.476170932,0.01691678,6.1225399,0.019888578,7.345952977,0.007449484,2.346285079
263,0.023906259,9.145546187,0.016513869,6.584928234,0.02085679,7.929943091,0.007371533,2.55268801
291,0.026335919,9.882951907,0.019101879,7.119780853,0.020530579,8.504799295,0.007213509,2.754666255
319,0.023759555,10.54821945,0.016953369,7.594475199,0.021146137,9.096891123,0.006785039,2.944647358
347,0.025231555,11.254703,0.017933405,8.096610526,0.022464746,9.725904017,0.007275686,3.148366572
375,0.022633821,11.88844998,0.016312883,8.553371241,0.021222031,10.32012088,0.006299716,3.32475862
403,0.019609434,12.43751414,0.013569202,8.933308907,0.018900851,10.84934471,0.006021331,3.493355887
431,0.022261854,13.06084605,0.016725214,9.401614893,0.021162608,11.44189773,0.005515478,3.647789259
459,0.023134769,13.70861959,0.017462051,9.890552324,0.020325556,12.01101329,0.005652393,3.80605625
487,0.024698113,14.40016674,0.019452238,10.435215,0.021046341,12.60031084,0.005224828,3.95235143
515,0.020763887,14.98155557,0.016065067,10.88503688,0.021790125,13.21043434,0.004677029,4.083308253
543,0.02105037,15.57096594,0.015601109,11.32186793,0.021924937,13.82433258,0.005427337,4.235273681
571,0.01940904,16.11441906,0.014422966,11.72571098,0.020594804,14.40098711,0.004965479,4.37430709
