,Obser_rate,Obser_total,litter_rate,litter_total,lignin_rate,lignin_total,soil_rate,soil_total
4,0.138136557,0.55254623,0.101597906,0.406391623,0.248557033,0.994228132,0.036290095,0.145160379
11,0.16779393,1.727103737,0.135822034,1.357145864,0.146380932,2.018894659,0.031825514,0.367938978
25,0.165359373,4.042134958,0.133440873,3.225318081,0.095646172,3.357941061,0.031822854,0.813458936
39,0.152695299,6.179869148,0.116974144,4.862956097,0.117281004,4.999875116,0.035603874,1.311913175
53,0.091272668,7.457686504,0.057616804,5.669591357,0.077483421,6.084643016,0.033578381,1.782010503
67,0.090870749,8.729876992,0.06131127,6.527949144,0.066580387,7.01676844,0.029492898,2.194911079
81,0.089849805,9.987774265,0.06226949,7.399722001,0.060000128,7.856770226,0.027520315,2.580195494
95,0.092248711,11.27925622,0.066469093,8.330289298,0.054167298,8.615112395,0.025725451,2.940351809
109,0.089896452,12.53780655,0.064542941,9.233890466,0.048665456,9.296428782,0.025304846,3.294619653
123,0.088503657,13.77685774,0.065086831,10.1451061,0.045997921,9.940399672,0.023370828,3.621811243
137,0.084515428,14.96007373,0.063100651,11.02851521,0.043699093,10.55218697,0.021371078,3.921006334
151,0.089731385,16.21631312,0.067334891,11.97120368,0.044039899,11.16874556,0.022352454,4.233940697
179,0.073568712,18.27623705,0.052254506,13.43432986,0.036251981,12.18380102,0.021277954,4.829723398
207,0.069656011,20.22660537,0.050468631,14.84745153,0.03851445,13.26220561,0.019148865,5.365891625
235,0.071785303,22.23659386,0.053508742,16.3456963,0.039482068,14.36770351,0.01823708,5.876529856
263,0.065726851,24.0769457,0.04801567,17.69013507,0.041625777,15.53322525,0.017669555,6.371277402
291,0.057226304,25.67928221,0.041014408,18.8385385,0.041968274,16.70833692,0.016169928,6.824035374
319,0.055751322,27.24031924,0.039684327,19.94969965,0.035935748,17.71453787,0.01603106,7.272905053
347,0.046029828,28.52915443,0.030039187,20.7907969,0.039963219,18.83350799,0.015950677,7.719524023
375,0.03812437,29.5966368,0.023569399,21.45074007,0.034693603,19.80492888,0.014520278,8.1260918
403,0.030325716,30.44575684,0.018019953,21.95529874,0.031157372,20.6773353,0.012274606,8.469780763
431,0.024700501,31.13737086,0.013443522,22.33171736,0.030222485,21.52356487,0.011226756,8.784129932
459,0.02283629,31.77678697,0.012078674,22.66992022,0.029153605,22.33986579,0.010728462,9.084526877
487,0.021916645,32.39045304,0.011536853,22.99295211,0.026549061,23.0832395,0.010353243,9.374417684
515,0.01900279,32.92253116,0.00953842,23.26002788,0.025407101,23.79463833,0.009438963,9.638708644
543,0.020087341,33.48497669,0.009860045,23.53610912,0.024911775,24.49216804,0.010202384,9.924375403
571,0.017019374,33.96151916,0.008185617,23.76530639,0.024767694,25.18566348,0.008808989,10.17102711
