,Obser_rate,Obser_total,litter_rate,litter_total,lignin_rate,lignin_total,soil_rate,soil_total
4,0.122245483,0.488981932,0.10392444,0.41569776,0.102544738,0.410178952,0.018218498,0.072873993
11,0.094867622,1.15305528,0.076761639,0.953029233,0.085812777,1.010868391,0.01802017,0.199015179
25,0.085205333,2.345929949,0.068178335,1.907525923,0.063047446,1.89353263,0.016963951,0.436510493
39,0.073393205,3.373434808,0.0582583,2.723142123,0.039662621,2.448809329,0.015095242,0.647843876
53,0.097403029,4.737077213,0.083426204,3.891108979,0.019511018,2.721963574,0.013957314,0.84324627
67,0.090062007,5.997945311,0.078110746,4.984659423,0.022285045,3.033954199,0.011928976,1.010251934
81,0.080236148,7.121251379,0.068306224,5.940946559,0.029546815,3.447609609,0.011900377,1.17685721
95,0.0486117,7.801815186,0.037950127,6.472248337,0.025786996,3.808627558,0.010635786,1.325758221
109,0.034777431,8.28869922,0.024916797,6.821083495,0.022898342,4.12920434,0.009837736,1.463486521
123,0.029141134,8.696675096,0.019429461,7.093095949,0.020172366,4.411617464,0.009691501,1.59916753
137,0.025561289,9.054533142,0.015401611,7.308718503,0.020675002,4.701067488,0.010139003,1.741113572
151,0.021015977,9.348756822,0.0127026,7.486554903,0.01919012,4.969729171,0.008294187,1.85723219
179,0.019419891,9.89251375,0.01190687,7.819947263,0.01802761,5.474502247,0.007494993,2.067091985
207,0.020018305,10.45302628,0.012770498,8.177521207,0.015124949,5.89800083,0.007232682,2.26960707
235,0.018217184,10.96310744,0.011306111,8.494092315,0.013014278,6.262400624,0.006898059,2.46275272
263,0.022923094,11.60495407,0.016212732,8.948048811,0.015753884,6.703509383,0.006694608,2.650201751
291,0.021826003,12.21608213,0.015232513,9.374559175,0.015157661,7.127923883,0.006578332,2.834395036
319,0.022782591,12.85399468,0.01673033,9.843008415,0.020863368,7.712098193,0.006031398,3.003274167
347,0.021057474,13.44360397,0.014395674,10.24608729,0.021707247,8.319901106,0.006640093,3.189196779
375,0.017412782,13.93116187,0.012227461,10.5884562,0.019889128,8.876796702,0.005165432,3.33382888
403,0.015127155,14.3547222,0.009804177,10.86297315,0.018050104,9.382199605,0.005304928,3.482366851
431,0.016621166,14.82011484,0.011753853,11.19208104,0.0218469,9.993912814,0.004845466,3.618039896
459,0.016113382,15.27128954,0.011148823,11.50424808,0.021040638,10.58305067,0.004943518,3.756458407
487,0.0169407,15.74562914,0.01209928,11.84302792,0.018409713,11.09852262,0.00482301,3.891502701
515,0.013739164,16.13032572,0.009470326,12.10819705,0.01796102,11.60143117,0.004250877,4.010527246
543,0.016538631,16.59340738,0.011238416,12.4228727,0.02017272,12.16626734,0.005280042,4.15836842
571,0.016998502,17.06936544,0.012274209,12.76655055,0.021117839,12.75756684,0.004703175,4.290057322
