,Obser_rate,Obser_total,litter_rate,litter_total,lignin_rate,lignin_total,soil_rate,soil_total
4,0.129972921,0.519891683,0.112425747,0.449702989,0.104554916,0.418219664,0.017442618,0.069770474
11,0.063624867,0.96526575,0.048829792,0.791511535,0.083323709,1.00148563,0.014711751,0.172752729
25,0.046279107,1.61317325,0.030565774,1.219432376,0.055184119,1.774063297,0.015658149,0.391966811
39,0.040237562,2.176499119,0.024765378,1.566147665,0.048472558,2.452679114,0.015423712,0.607898775
53,0.037088891,2.695743594,0.021341432,1.864927719,0.042061313,3.041537493,0.015705397,0.827774338
67,0.038672817,3.237163026,0.025470734,2.221517997,0.040602068,3.609966449,0.01316148,1.012035062
81,0.040048404,3.797840689,0.028241891,2.61690447,0.040796696,4.181120195,0.011765717,1.176755099
95,0.037503924,4.322895623,0.026876472,2.993175077,0.038427346,4.719103039,0.010589025,1.325001442
109,0.036360583,4.831943779,0.026601232,3.365592319,0.035899426,5.221695005,0.009723452,1.461129765
123,0.0385964,5.372293377,0.028454597,3.763956678,0.035416416,5.717524833,0.010106386,1.602619173
137,0.036994162,5.89021164,0.026730613,4.138185264,0.032407561,6.171230689,0.010231141,1.745855145
151,0.034843904,6.378026292,0.025459111,4.494612823,0.033162235,6.635501977,0.00935163,1.876777967
179,0.032214877,7.280042862,0.024123416,5.170068467,0.027477134,7.404861716,0.008063985,2.102569533
207,0.035101386,8.262881667,0.026923364,5.923922658,0.028252255,8.195924843,0.00814977,2.330763084
235,0.028999071,9.074855643,0.021295934,6.52020882,0.025023817,8.896591722,0.007678112,2.545750232
263,0.035470312,10.06802437,0.028219151,7.310345038,0.027344887,9.662248556,0.007223816,2.748017079
291,0.031422303,10.94784884,0.024623489,7.999802739,0.023868037,10.33055358,0.006774945,2.937715552
319,0.031812645,11.83860289,0.025204457,8.705527542,0.023768924,10.99608346,0.006584418,3.122079265
347,0.029142444,12.65459131,0.022079435,9.323751732,0.023383267,11.65081492,0.007039625,3.319188765
375,0.026359084,13.39264567,0.02031814,9.892659653,0.02205558,12.26837116,0.006018889,3.487717648
403,0.020600314,13.96945447,0.014885038,10.30944072,0.01754213,12.75955081,0.005697734,3.647254206
431,0.024789217,14.66355254,0.019472316,10.85466558,0.021143319,13.35156375,0.005295757,3.795535401
459,0.022735938,15.3001588,0.017278357,11.33845958,0.019493975,13.89739506,0.005438086,3.947801821
487,0.023651345,15.96239646,0.018592872,11.85906,0.020372099,14.46781384,0.005038101,4.088868647
515,0.019323333,16.5034498,0.014750551,12.27207543,0.01973437,15.0203762,0.004553048,4.216353993
543,0.019119667,17.03880046,0.013906244,12.66145026,0.01918686,15.55760829,0.005194236,4.361792593
571,0.018211438,17.54872072,0.013446492,13.03795203,0.017575721,16.04972848,0.00474737,4.494718961
