,Obser_rate,Obser_total,litter_rate,litter_total,lignin_rate,lignin_total,soil_rate,soil_total
4,0.106836335,0.427345338,0.084088093,0.336352373,0.131238873,0.524955492,0.022617002,0.09046801
11,0.056772089,0.82474996,0.038281326,0.604321653,0.074578608,1.047005745,0.018416184,0.219381301
25,0.041148952,1.400835288,0.025066372,0.955250861,0.055791896,1.828092283,0.016026788,0.443756335
39,0.042610123,1.997377015,0.027478143,1.33994486,0.052351781,2.561017219,0.015079629,0.654871138
53,0.054882816,2.765736443,0.039405685,1.891624455,0.049903681,3.259668754,0.015427227,0.870852319
67,0.050850946,3.477649691,0.036925211,2.408577402,0.045352902,3.894609382,0.013880383,1.06517768
81,0.054394292,4.239169774,0.040622018,2.977285652,0.039932595,4.45366571,0.013732341,1.257430455
95,0.050188992,4.941815661,0.036439392,3.48743714,0.031421234,4.893562985,0.013718179,1.449484959
109,0.042442236,5.536006972,0.030276692,3.911310827,0.026944471,5.270785577,0.0121386,1.619425359
123,0.037791575,6.065089028,0.028053218,4.304055881,0.023802467,5.604020115,0.009714555,1.755429127
137,0.034586187,6.549295641,0.026164565,4.670359789,0.021992744,5.911918528,0.008399629,1.873023934
151,0.034973161,7.038919896,0.02681539,5.045775256,0.020307573,6.196224545,0.008137463,1.986948416
179,0.030412682,7.890475006,0.023469794,5.702929483,0.019033434,6.729160694,0.006923855,2.180816362
207,0.02800788,8.674695656,0.020741103,6.28368037,0.017462727,7.218117062,0.007249315,2.383797169
235,0.028762258,9.480038889,0.02127169,6.879287677,0.017936319,7.720333989,0.007472632,2.593030878
263,0.025708381,10.19987356,0.018612003,7.400423764,0.017587602,8.212786836,0.00707879,2.79123701
291,0.025154315,10.90419438,0.018718104,7.924530662,0.020188031,8.778051699,0.006416023,2.970885661
319,0.028018584,11.68871473,0.021759667,8.533801337,0.020448602,9.350612566,0.006238468,3.145562777
347,0.028148359,12.47686879,0.021581312,9.138078066,0.025143793,10.05463877,0.006541904,3.328736085
375,0.028735263,13.28145614,0.0228345,9.777444068,0.026927851,10.8086186,0.005873835,3.493203455
403,0.02671509,14.02947866,0.021254567,10.37257194,0.02575006,11.52962028,0.005434773,3.645377101
431,0.022580432,14.66173074,0.017058683,10.85021505,0.025961204,12.25653399,0.005495788,3.799259157
459,0.024783371,15.35566513,0.019382901,11.39293628,0.031460284,13.13742193,0.00536901,3.949591427
487,0.023709843,16.01954073,0.018410173,11.90842113,0.031918186,14.03113115,0.005267751,4.097088466
515,0.024375746,16.70206161,0.019606219,12.45739526,0.031817682,14.92202623,0.004737709,4.229744326
543,0.023171571,17.3508656,0.017882428,12.95810323,0.035312393,15.91077325,0.005253831,4.376851595
571,0.021382137,17.94956545,0.016783608,13.42804426,0.036446854,16.93128516,0.004562083,4.504589907
