CN_AOM1,CN_AOM2,CN_AOM3,CN_SMB1,CN_SMB2,CN_SMR,CN_NOM,CN_MOM,kmax_AOM1,kmax_AOM2,kmax_AOM3,kmax_SMR,kmax_NOM,kmax_MOM,fAOM1_SMB1,fAOM2_SMB1,fAOM_MOM,fAOM3_SMB1,fNOM_SMB1,fNOM_MOM,fE_AOM1,fE_AOM2,fE_AOM3,fE_NOM,fA_SMB1,fM_SMB1,fA_SMB2,fM_SMB2,lig_p1,lig_p2,u,theta,ymax
24.585038746213847,150.3777111656352,193.81887110337925,8.874727776818702,17.010947054178065,10.10593968339294,21.084265049639686,7.074931216838047,1.752740423846279,2.3459938691071143,46.496300288434256,0.0939842276799723,0.160041872415965,71.65967159221441,0.34486869599079145,0.8093431439927475,0.1868640437690048,0.890329725040027,0.4074279733221774,0.06512848356502814,0.21637754807653506,0.41953352675441385,0.13159287229487365,0.5629286135161918,0.6075625643084723,0.4314302412891536,0.4317853672096944,0.6991574805899752,74.36912977639604,0.8780016901709025,25.467234238031764,98.80462692814221,19.932086886599876
24.680447718119385,149.96899261098645,329.5963668803225,17.327356898967416,13.172685717197915,9.713955743471697,14.49537950214904,20.29875804667147,1.6709476462532382,2.08835950451838,24.92013936209413,0.08760868004761513,0.19514074512617838,14.245528942171223,0.2573323766245302,0.7237163396351863,0.12323090261541765,0.5325574988545575,0.7107791798987768,0.16468585725664955,0.12048163201623066,0.29784346372678056,0.12605089777405137,0.311056390100941,0.7698110812811895,0.5251133535317385,0.4933376672670203,0.29081908231041925,9.193729368533015,0.7790158951169269,30.627526016681404,45.37805428326759,8.961172157883096
24.833341758170857,149.51399873250315,229.20736778895395,17.385683631609073,16.49499421715215,12.96805925865111,13.032262302280692,18.444569126901325,1.867118569443302,1.501023591205259,26.37880928464592,0.09197284956883407,0.23319407635439166,36.41242080836488,0.339031971254079,0.6076575808787027,0.12250813274675257,0.46379293314618664,0.5752161834971352,0.09513896499225824,0.12174990671314946,0.3783652293381638,0.13941989619103612,0.23908161582715398,0.6197700832006355,0.329188447961322,0.532584943276619,0.31508757243974406,12.781088155159527,1.157523319769413,35.136528302854956,44.85248832525499,9.587203792266365
24.613443920755167,149.91517272251397,318.4907915400925,14.642937701120676,13.472974823674905,10.0665005957645,16.752735645890954,16.860790688593777,1.6826857875305592,2.1162460371454466,28.88766127715944,0.09188347500657983,0.18949516679766074,18.286057576823858,0.21634522673965736,0.8078329833066399,0.12258633251364878,0.5924646549333209,0.7050915749651495,0.12918601554904433,0.15060514419130858,0.36373997326113205,0.12724599782508403,0.39196686005438536,0.7189809171431433,0.446198355756194,0.5632733136858623,0.533278906168331,6.620344103002373,0.6911393559238586,30.22697501265314,39.51732832007411,10.63056681875102
24.97649617052589,149.7683281804265,122.81176057305139,17.115735403679025,16.252099843827168,13.217762566026016,23.242495455771753,8.197550801818641,1.6235931117007243,1.744972231298327,49.99192558603585,0.09989785242847023,0.18347613985361436,94.90554793335014,0.3218328202408129,0.8497455647702411,0.21222965961504567,0.8626352562142309,0.27427720124969984,0.05333477611351442,0.2202085777992533,0.29769166145523773,0.12124916763747187,0.3971409858867607,0.5878088729424338,0.12423098336408485,0.3653187735544214,0.6125982678060975,69.29082646112323,0.7951878274571931,25.03603315627407,120.9282964370577,22.88782551952753
24.58791245154871,150.05048951897172,328.48762910342856,10.759022996072783,12.82288877702995,9.985943995318687,20.04474629957505,13.842150077148814,1.873035718288883,1.5459572725978281,34.00144168963319,0.09407323471533194,0.17922080071072222,25.836191839278356,0.25620230016082196,0.7121567857888721,0.1421447277420226,0.7320785679111126,0.6448476164048027,0.12114346801453037,0.16378120701417467,0.331058867622476,0.14611928521015277,0.41835833117189114,0.5807562099101938,0.41468418143979785,0.45643732853130004,0.5956447016990747,29.49257799865226,0.6061757728692422,27.409996542531253,29.962587137231694,12.974000323756776
24.644642340260116,149.72582263982423,191.9104281097925,23.323417781867768,19.7202509598209,13.653270471425026,22.556064838051523,15.199941854401226,1.772921641811873,1.5560158547672174,49.64609279464165,0.08012078805869488,0.16678202365328426,97.20223820129421,0.2054820555252578,0.8221761330869136,0.20138322794638652,0.8967251722407777,0.8857244042337934,0.019763938835418753,0.28975077354997514,0.4177980177444755,0.08383823632050717,0.8346628655575283,0.6397642145506666,0.7299530051886127,0.4776709024122008,0.5516830069014635,25.888148942864575,0.5932540684012768,27.064027284838755,75.46968414390261,20.017742136192314
24.824443544595074,150.15869237708426,392.5341648232976,16.03907901976735,11.366379522883923,7.846313588860257,13.437356240662995,20.287388087650168,1.4196148014229313,2.3386722103848077,32.94137524448809,0.031043822973498177,0.6753377511280999,7.7230809962742875,0.4686155906897104,0.6023915600605099,0.2374548715247096,0.5858169562389361,0.7228578587536583,0.12666221392410817,0.31967876306165727,0.8117616797849618,0.07055950156920265,0.5185866874135481,0.6544691447433876,0.5576793676181923,0.6753576234167517,0.664666040160884,1.9267523383737135,1.0087277485602415,28.95789110025918,25.940960164255944,11.85487059456819
24.586977582289023,150.11493999427475,397.59432660005285,8.520714454965317,12.976511587215832,5.293109490876236,9.886678371854856,22.4007912832719,1.6839532138120015,2.083698376935211,35.26842045355038,0.08422275720579167,0.15434958629495546,16.454122295566815,0.5264139631452475,0.7634492973533994,0.18229543926875452,0.48553873321699553,0.45527122590790914,0.10211119029386624,0.10426888482143447,0.48328729471844567,0.1367252060115255,0.621435695857018,0.8936685669984394,0.6677197802368748,0.5233564310736712,0.21688674158091387,24.738389443139194,0.5848040430309572,25.8893850842634,66.01045659475325,14.140585791538001
24.516148527545024,149.69913165622555,254.64376895903584,11.692744352810257,15.479908676269298,9.531243847361967,15.420263152900262,17.671895888870228,1.750406533897989,2.3387949623584814,37.33718962951151,0.08747114768471943,0.1725514080100495,36.80585618202892,0.2613688071023728,0.6553916857453279,0.1316301775181676,0.7717512179856674,0.6132938111116724,0.09125437017677211,0.24913052143324552,0.5810919207224057,0.13788432042987653,0.6088565043541315,0.7424508658825631,0.6206045045450307,0.5590147684504346,0.7142728137900127,10.425962050657581,0.704614445408151,30.967246765297784,30.20051962708929,13.45674839321094
